RecordType,StartDate,Value
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 20:49:24 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:14:08 -0800,6.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:14:18 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:16:31 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:16:49 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:17:27 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:17:35 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:25:51 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:25:56 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:27:41 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:27:51 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:28:29 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:28:37 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:28:47 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:29:43 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:29:51 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:34:09 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 21:34:19 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 22:34:17 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:00:51 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:01:01 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:03:35 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:03:45 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:20:19 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:20:34 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:21:58 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-04 23:22:06 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 00:22:04 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 01:22:01 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 01:55:42 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 01:55:50 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 02:55:48 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 03:27:16 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 03:27:29 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 04:27:26 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 04:55:55 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 04:56:03 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 05:41:22 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 05:41:29 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 06:01:30 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 06:01:38 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 07:01:36 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 07:23:39 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 07:23:49 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 08:23:47 -0800,1.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 08:35:17 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 08:35:25 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:26:13 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:26:21 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:28:08 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:28:23 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:29:58 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:30:26 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:39:35 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:39:43 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:43:40 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:43:53 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:44:21 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:44:37 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:44:42 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:45:58 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:46:11 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:48:01 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:48:09 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:49:05 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:49:23 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:49:59 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:50:27 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:51:15 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:51:25 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:51:36 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 09:51:46 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:08:40 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:09:16 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:09:36 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:09:49 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:10:02 -0800,4.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:10:38 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:41:40 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:42:59 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:43:07 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:43:25 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:44:19 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:44:29 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:44:42 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:45:10 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:46:03 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:46:37 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:46:42 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:46:57 -0800,8.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:47:07 -0800,9.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:47:25 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:47:43 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 10:47:53 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:05:41 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:06:04 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:06:14 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:06:47 -0800,6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:07:00 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:52:42 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:52:54 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:53:25 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:53:40 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:53:51 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:54:03 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:55:20 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:55:28 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:55:35 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:55:46 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:56:09 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:56:24 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:56:29 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:56:39 -0800,2.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:57:02 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:59:10 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 11:59:23 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:00:19 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:00:29 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:00:39 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:01:05 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:01:20 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:01:31 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:12:42 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:12:53 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:50:47 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:50:57 -0800,1.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:52:06 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:52:16 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:52:44 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:53:07 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:54:44 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:54:54 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:55:12 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:55:33 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:55:43 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:55:58 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:56:14 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:57:38 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:57:46 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:57:56 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:58:09 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 12:58:21 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:01:30 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:01:46 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:02:04 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:02:09 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:02:22 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:02:34 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:03:23 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:03:33 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:03:43 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:04:19 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:04:34 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:04:50 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:05:00 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:05:46 -0800,4.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:05:51 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:06:06 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:06:17 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:06:32 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:06:52 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:08:24 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:09:05 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:10:19 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:10:29 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:10:47 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:10:58 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:11:15 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:11:23 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:11:59 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:12:14 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:12:30 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:12:40 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:12:58 -0800,4.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:13:10 -0800,4.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:14:22 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:14:55 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:15:00 -0800,5.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:15:11 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:15:21 -0800,5.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:15:31 -0800,5.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:15:44 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:16:40 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:16:50 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:17:46 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:17:54 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:18:09 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:18:25 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:19:13 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:19:31 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:23:26 -0800,4.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:25:26 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:26:04 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:26:56 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:28:43 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:29:06 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:29:34 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:29:49 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:31:26 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:33:24 -0800,5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:33:44 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:34:30 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:35:01 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:35:09 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:36:25 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:36:56 -0800,5.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:37:24 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:37:50 -0800,4.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:38:13 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:38:41 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:38:48 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:39:50 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:43:47 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:47:17 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:47:32 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:48:05 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:52:36 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 13:52:46 -0800,1.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 14:52:46 -0800,1.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:13:58 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:14:14 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:14:26 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:19:13 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:19:23 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:19:33 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:20:22 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:23:20 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:23:36 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:23:56 -0800,5.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:24:06 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:24:17 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:28:04 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:28:12 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:32:22 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:32:30 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:35:13 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:35:21 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:35:44 -0800,6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:35:54 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:36:55 -0800,5.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:37:06 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:37:29 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:37:39 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:37:49 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:38:22 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:38:35 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:43:19 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:43:29 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:44:56 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:45:06 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:45:52 -0800,5.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:46:05 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:47:21 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:47:26 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:47:39 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:47:47 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:47:57 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:48:07 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:51:47 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:52:05 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:58:15 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:58:23 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:58:56 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:59:12 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 15:59:52 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:00:08 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:00:54 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:01:07 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:01:17 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:01:27 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:02:31 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:02:41 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:04:31 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:05:12 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:05:22 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:10:16 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:10:31 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:10:36 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:10:54 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:11:22 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:13:17 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:13:35 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:13:40 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:14:39 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:14:59 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:15:12 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:16:06 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:16:19 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:16:57 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:17:58 -0800,4.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:18:21 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:18:42 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:19:10 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:19:30 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:19:40 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:20:03 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:20:16 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:20:29 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:24:49 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:25:05 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:25:15 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:25:41 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:25:56 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:26:04 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:26:14 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:26:24 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:26:39 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:26:55 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:27:07 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:27:53 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:29:53 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:30:27 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:30:52 -0800,4.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:31:02 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:31:20 -0800,2.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:31:56 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:32:04 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-05 16:32:14 -0800,3.1
